Unnamed: 0,genre,lyrics,predicted_genre
126072,Hip-Hop,"uh, i'm sorry shawty i don't mean no disrespect
but i just wanna be all out on you if you let me mate
let me see, let me see how far you can go
when i'll find her i'ma do her slow like
? so slow, like ? , oh never gonna stop
i'm not gonna stop till i found one,
gotta gotta get that girl
i'ma take her to the top and never come down
yeah, i gotta find that girl
when this song right here, come on, grab somebody, grab somebody, yeah
when this song right here, come on, grab somebody, grab somebody, yeah
when this song right here, come on, grab somebody, grab somebody, yeah
i know you think i'm nasty girl i might be
...real type of looking let me show you what you mean
let me see, let me see how long you can last
wanna pull your hair and spank that ass
...like a soldier at war
like get you in the be girl we gonna go to war
let me see, let me see how far you can go
when i'll find her i'ma do her slow like
? so slow, like ? , oh never gonna stop
i'm not gonna stop till i found one,
gotta gotta get that girl
i'ma take her to the top and never come down
yeah, i gotta find that girl
when this song right here, come on, grab somebody, grab somebody, yeah
when this song right here, come on, grab somebody, grab somebody, yeah
when this song right here, come on, grab somebody, grab somebody, yeah
nobody wanna leave about the ?so i was coming at the ...
...i wanna see how that be feeling when they get up in this so i gotta get your body in the bed
? and it was on, touch play on the barbie v
so when a song was coming on, she climbed on top of me
looking for somebody so i could be with her
i wanna get a women that got that swag
for ? say throw it in the bag
somebody that's ? if you all really wanna get the vip
then come ?
when this song right here, come on, grab somebody, grab somebody, yeah
when this song right here, come on, grab somebody, grab somebody, yeah
when this song right here, come on, grab somebody, grab somebody, yeah.",Hip-Hop
150179,Rock,"And a thought came sealing down
Imagination of you and I
So much depression by losing you
A new beginning without grief
[Chorus]
Painfully a season in green came
And our home went up in grief
Someone came to bring us the message
Saying that there
Is nothing to do
Do you have name my child
Maybe that day something died
Where are you now cold in a cage
Try to be patient, here I come
[Chorus]",Indie
351462,Hip-Hop,"Jiggy man (repeats 55 times)
everybody say yeah!",Hip-Hop
38633,Hip-Hop,"Yeah
(Yeah)
D block
(D block)
(New Lox)
Envy, whattup my nigga?
Larsiny! Haha, aiyyo yo
(C'mon)
If the hammer don't work then the pump gon' get you
(Yeah)
Body in the tub, let the chainsaw rip you
I don't give a fuck about none of your clique
(At all)
Or this music, y'all can sound scan my dick
(Whoo)
I give it to y'all niggaz simple and plain
(Uh-huh)
Have your chest lookin' like the connect four game
Y'all muh'fuckers know sheek is it
(Sheek luch')
I got a toilet bowl flow, I keep some shit
I'm the best out right now none of y'all want it
(All day)
(Uh-uh)
Like your album ain't shit unless sheek up on it
(Got the exclusive)
Fuck what you drive, I'll see you in hell
(Uh-huh)
'Cause I ain't never seen 23's stop a shell
(Envy)
D block the label that'll pop it all
Walk with me and I ain't puttin' out nothin' soft
(C'mon)
Even talkin' to a bitch I'm thuggin' her out
(Yeah)
Sheek luch', y'all already know what the kid is about, whattup?
I'ma give you, all of the bullets, all of the blade
D block 'til we all in a cage or all in a grave
My gangstas
(Gangstas)
My niggaz
(Niggaz)
Our weed smoke, our liquor
Can't find a crew or clique that could rhyme sicker
(D block)
It go down I'm bustin' my nine witcha
(D block)
I get knocked I'm doin' my time witcha
(D block)
For life my nigga I'd grind witcha
I got my own problems fuck all the shit you been facin'
(Uh-huh)
(Fuck it)
Can't count your blessings, see you in a situation
(That's right)
Hit you in your melon and your ribs, mmwwaa
We can get it on, I got a felony to give
(Bring it)
Mad when I run out of my weed or my cereal
Only sleep late when I run out of material
(Uhh)
Funny thing is you don't even know how I'll murder you
(You don't even know)
The 40-cal'll make a nigga convertible
(Yeah)
And if the judge and the jury don't believe me
Fuck it, just give me a cell next to the TV
(C.O.)
They might hate but they ain't tryin' to guard
(Uh-uh)
And shit come naturally, y'all niggaz tryin' too hard
(Come on)
Prayin' for nothin', all you doin' is lyin' to God
'For a sign in PC, I'd rather die in the yard
And we pretty much controllin' the east
Workin' on the south and the west
(D block)
Shoot you in your mouth and your chest, what
I'ma give you, all of the bullets, all of the blade
D block 'til we all in a cage or all in a grave
My gangstas
(Gangstas)
My niggaz
(Niggaz)
Our weed smoke, our liquor
Can't find a crew or clique that could rhyme sicker
(D block)
It go down I'm bustin' my nine witcha
(D block)
I get knocked I'm doin' my time witcha
(D block)
For life my nigga I'd grind witcha
Yo, I was told life is what you make and I'ma make the best of mine
The slugs out the fo'-fifth'll make your chest decline
I don't associate with niggaz that talk to cops
(Uh-uh)
I'm on top of my game like I'm standin' on X-box
I'm tryin' to get cheddar, fuck fuckin' with hoes
(Fuck it)
I'm tryin' to cop the coupe that come out in 2004
We got dimes and dubs of haze
And I can hit you with a gat the size of a sub from subway
I'm a child of the slums, descendant of the gutter
(D block)
Got two chrome glocks that resemble each other
Nigga they brothers, one all chrome and one black
(Yeah)
One out of either one'll lay you on your back
So watch how you stare at niggaz
(Watch out)
'Cause my niggaz might spaz out and start throwin' chairs at niggaz
(Whattup)
And I know y'all ain't better than hood, y'all niggaz liars
Leave a hole in you the size of a moped tire
I'ma give you, all of the bullets, all of the blade
D block 'til we all in a cage or all in a grave
My gangstas
(Gangstas)
My niggaz
(Niggaz)
Our weed smoke, our liquor
Can't find a crew or clique that could rhyme sicker
(D block)
It go down I'm bustin' my nine witcha
(D block)
I get knocked I'm doin' my time witcha
(D block)
For life my nigga I'd grind witcha
Yeah, the people's choice, DJ Envy
Fat Shout, Dave McPherson, Epic",Hip-Hop
259618,Pop,"Oh, You and I.
The time we spent together ends too soon,
Like sunsets to the moon,
So brief but beautiful,
Oh, I often find that I've been losing time,
'cause what you said last night,
That plays upon my mind,
Like thoughts of....
You and I, You and I,
It goes round my head like a carousel,
And round and round my mind,
You and I, You and I,
I know what to do when I'm not with you,
I fill my mind with thoughts of you and I, You and I.
It seems to me of love is what you bring,
It plays on my heart strings,
Songs of love, To be loved,
Got me thinking of,
Of moments that are gone
but will not fade,
May live be to replayed
in my mind over time,
Like thoughts of....
Well, I know we'll make mistakes,
But that's just the chance we take,
I hope you'll never say,
'cause I'll never say,
Goodbye, Say goodbye to....",Indie
90228,Rock,"Empty eyes meet mine in the moonlight
Youre thinking that its all true
I wanna talk but I cant get the words right
I can tell that its killing you
But I dont know what were gonna do
So dont, dont listen to the rumors
Now, whos been talking to you anyway?
Dont listen to the rumors
You dont wanna know what theyre saying
Silk stockings and a call from a stranger
I know that it dont seem right
Im not gonna say that Ive been an angel
Just to get you through the night
But I think its time we got things right
So dont, dont listen to the rumors
Now, whos been talking to you anyway?
(Hes been fooling you)
Dont listen to the rumors
You dont wanna know what theyre saying
Whats all this talk about truth and devotion?
Is there anything youre sorry for?
I think its time we got it out in the open
If its just a thing you cant ignore
`Cause youre the only thing Im living for
So dont, dont listen to the rumors
Now, whos been talking to you anyway?
Dont listen to the rumors
(Hes been fooling you)
You dont wanna know what theyre saying
(You poor girl, its time you found out)
Dont listen to the rumors
Now, whos been talking to you anyway?
(I saw him last night)
Dont listen to the rumors
You dont wanna know what theyre saying
(Dont you know what hes been doing?)
Dont listen to the rumors
(Hes been fooling you)
Dont listen, ooh, don't listen to the rumors
Dont, dont, dont, dont, dont listen to the rumors",Indie
33943,Hip-Hop,"[Bizzy]
Could you tell me where you run to
(When it's rent time and I done spent mine baby)
When it ain't nowhere to turn to
(When it's rent time and I done spent mine baby)
Could you tell me where you run to
(When the LAPD see you ridin' dirty dirty dirty)
When it ain't nowhere to turn to
(When it's rent time and I done spent mine baby)
[Layzie Bone]
I'm stuck in this penitentiary called life
Deciphering wrong from right
Dodging these institutions these niggas shooting
Puttin' the oldest far from life,
Facing a brick wall at a stand still
Was it a dream or was it reality
Now it's a nightmare hunting my sanity
Thank the Lord up in heaven ain't mad at me
It's sad to see I be bustin' my ass
I'm down for my grind getting nowhere fast
I'ma thug so you know ah nigga built to last
To the point ah no return tryna' get the cash
Feel mo' wrath, murder on the government
War for the niggas on the streets
It'll be no peace till the top dog eat
Tryna' stop my meal you can catch this steel
6 feet deep is where you be layin'
Worms and maggots is where you be stayin'
Desperado 2000 all about the money murder 'n mayhem
I look at the niggas I went to school with
Shot pool with was always cool with
Same niggas I just can't fool with
Niggas got guns and ready to use it
So I'm trapped up against the wall
Watchin' y'all niggas plottin' on me
Tryin' ah catch me up in that robbery
Put they mob on me and do ah job on me
But I'm proud to be that nigga in the ghetto that just can't stay out
Ain't nowhere to run ain't nowhere to hide
And it ain't no way out
[Flesh N Bone & Bizzy Bone]
Could you tell where you run to
(When you duckin' the po-po dodging these killers)
(And leaving yo family at yo people dog)
When it ain't nowhere to turn to
(When you stuck shit outta luck
(And ain't got no hustle to make that buck dog)
Could you tell me where you run to
(When the road you on is a dead end left with borrowing and begging)
When it ain't nowhere to turn to
(When all this music shit play out and you trapped with no way out)
[Bizzy Bone]
Together forever,
I know they want to see us fall
And if I had no money you would probably player hate me
Selling dummies all dumb dumb dumb dumb
Oh every, nigga don't want to see us with no money
You won't see me when I've said it
And if some come run only to visit
No muse so if I told you would you tell me like you did it?
I hate that wake that sucker up buck buck buck
'N tell him to take that with him
Now that we still thugging
Spitting as we run away from prison
Nigga we still running,
But the bad bad boyz is still coming
Nobody want to start this revolution,
How could they be some soldiers you ain't neva been in no war
The end of it, been training during, east time and least time
Getting ready ah mind could learn to love it
And when I release mine on the public
Thuggish ruggish and plus it's all, real
I put that on yo nine millimetre steel
All judges, that's strictly real
Could you tell where you run to
(When you duckin' the po-po dodging these killas)
(And leaving yo family at yo people dog)
When it ain't nowhere to turn to
(When you stuck shit outta luck
(And ain't got no hustle to make that buck dog)
Could you tell me where you run to
(When the road you on is a dead end left with borrowing and begging)
When it ain't nowhere to turn to
(When all of this music shit play out and you trapped with no way out)
[Wish Bone]
Now all ah y'all niggas tough
y'all ready for violence violence
But niggas don't give ah fuck
We ready to riot riot
When all the smoke clears
y'all niggas long gone (Damn)
Niggas learn the hard way should of stayed at home
Got ah couple million on this uh huh
Got ah couple million on that (that's right)
Got ah couple million on everything we do
Can you sell that?
And it didn't come easy round our way,
We had to hustle to survive and didn't eat some days
Could you tell where you run to
(When you duckin' the po-po dodging these killers)
(And leaving yo family at yo people dog)
When it ain't nowhere to turn to
(When all of this music shit play out and you trapped with no way out)
[Flesh N Bone & Bizzy Bone]
I'm stuck lookin' for the lost soul
Niggas stucked at the crossroad
Thugging with my people and I seen so much evil
In the midst I hear you, but I fear no evil
Crooked life revealing tick tock racing against my time
Against my grind while you coming and stand here
Nigga better wake up cause they're not blind
While I live the thin line, between love and hate
How many goin' survive Armageddon
Just waiting to atone that day
In the Roman gates here to make no mistakes
Handle stakes and man Lord meet me half ah the way
Kicking up dust thugging with my runaway slaves, for safety
Livin' in ah world so cruel
And I got nothing to lose
Rippin' and thuggin' with Trues
Smoking the sweetest cheeba drinking brews
My motherfuckin' niggas killing when it comes to my screeler
Bang bang I gotta stay down for my hood thing
[Bizzy Bone]
Never ask where the killers at
Niggas run with automatic weapons
All I really wanted was ah gun
I never gave ah fuck and drop never one in the bay and had away wid her
Bone's hitting all day with the Lay with ah play
With the seven other niggas no protecting smoking hay what
Would he pray with her would he pray with her
Oh oh no no
Stressin' henny got fiend and green and nicotine
Noooo-torious bustin' wid my regime fiends all around me
Ah genuinely pumpin' new millennium
Thugs caught up brought up believe me
Revelation to the station holocaust
Billow and smoke the ozone, so
Can't stand just listening
Go on ah God like mission to live all the written inscriptions
Nobody was gifted so many lifted spliffs been hold
That's while I'm pissing
It's nowhere to turn to no shit
But I'ma stay Christian
Could you tell where you run to
(When you duckin' the po-po dodging these killers)
(And leaving yo family at yo people dog)
When it ain't nowhere to turn to
(When you stuck shit outta luck
(And ain't got no hustle to make that buck dog)
Could you tell me where you run to
(When the road you on is a dead end left with borrowing and begging)
When it ain't nowhere to turn to
(When all of this music shit play out and you trapped with no way out)",Hip-Hop
178172,Rock,"There's a time and place everywhere I go
Where the river meets the sea
Somewhere between the gates of dreams
And the turning of the key
There's a cutting edge there's a real fine line
And it's caught in come and go
And you're leaving what you thought you knew
To what you've come to know
When the twilight turns at the end of day
And the angels kiss the moon
There's a diamond sun everywhere she goes
And there ain't no other way
I'm gonna dream tonight
By that pale moonlight
Till the morning comes my way
I'm walking tall
And I'm walking fine
And I'm up there
With that girl of mine
And I'm standing in the twilight now
Yeah I'm standing by her side
Oh I'm gazing in that gate of dreams
Underneath that midnight sky
Cause there's a diamond sun everywhere she goes
And there ain't no other way
I'm gonna dream tonight
By that pale moonlight
Till the morning comes my way
I'm walking tall
And I'm walking fine
And I'm up there
With that girl of mine",Folk
67726,Country,"Oh, I wish I had someone to love me
Yes, someone to call me their own
Oh, I wish I had someone to live with
Cause I'm tired of living alone.
Oh, please meet me tonight in the moonlight
Oh, please meet me tonight all alone
For I have a sad story to tell you
It's a story that's never been told.
I'll be carried to the new jail tomorrow
Leaving my poor darling alone
With the cold prison bars all around me
And my head on a pillow of stone.
Now, I have a grand ship on the ocean
All mounted with silver and gold
And before my poor darling would suffer
Oh, that ship would be anchored and sold.
Now if I had the wings like an angel
Over these prison walls I would fly
And I'd fly to the arms of my darling
And there I'd be willing to die",Folk
248125,Pop,"I don't know about the travel of time
And I've never seen most of the world
I don't know
Diving out of the sky
Or living like the diamonds
of pearls
See I haven't danced to a musical tune
And I haven't noticed the flowers in bloom
I haven't smiled
When alone in my room very much
Then we touched
I just know
When you put your hands on me
I feel sexy
And my body turns to gold
I just know
When you put your hands on me
I feel ready
And I lose my self-control
I don't know if a doll can unwind
Or how to make a person go
I don't know how to be what you like
And simply open up the depth of my soul
So I keep my wings
And my eyes on the down
Ready for nothing
But holding my ground
I haven't used
A particular noun very much
Then we touched
I won't notice
Or pay you no mind
Boy I couldn't care less
What you do with your time
Your fingertips on my hips
Just move me like one of a kind",Pop
270276,Rock,"Little bird
Hoppin' on my porch
I know it sounds kinda sad
But what's it all for?
Right now you're the only friend I have in the world
And I just can't take out very much
Goddamn
I miss that girl
Little bird
You look all right
I'm sure it's not easy
Gettin' through your night
So tell me this can't be how it's gonna end
Tell me my heart
Somehow
Dear God
Is gonna mend
Little bird
I guess you're right
Can't let her take me out
Without a fight
But right now I can't see making sense of this world
I just can't take out very much
Goddamn
I miss that girl",Indie
46298,Electronic,"There's a key to open doors.
To look inside, what life has got to hide.
Find that key and you will see.
That you'll be shocked, the door is unlocked.
You, you own the key to open the door, door.
Take it and don't break it you will make it for sure, sure.
Be yourself and no one else and set yourself free, free.
Open up your door when you find this key.
There's a key to open doors.
To look inside, what life has got to hide.
Find that key and you will see.
That you'll be shocked, the door is unlocked.
I got you me everybody got the key.
Turn the key and you will find a chance in mentality.
Let it go and take it slow and set yourself free, free.
Open up your door when you find this key.
There's a key to open doors.
To look inside, what life has got to hide.
Find that key and you will see.
That you'll be shocked, the door is unlocked.",Indie
344213,Electronic,"Il giorno Ã¨ arrivato
Tu sei laureata
Ti guardi allo specchio
Ma sei ancora tu
Tutta la famiglia
Ha percorso molte miglia
Solo per te Lucia
Ci sono anch'io
La prima estate
Tutti e due laureati
Nemmeno tuo padre
RiuscirÃ  a buttarti giÃ¹
Ã il tempo per ballare
Oppure di andare
Alla zona balneare
Lo meriti vai
Vai vai vai vai vai
Sicuro come il cielo Ã¨ blu
L'autunno arriverÃ 
Mi cerchi e non ci sono piÃ¹
Allora dove sarai?
Sorridi dai
Come non mai
Non Ã¨ per rattristarti
Io ti sto cantando
Io voglio ricordarti
La tua vita ce l'hai tu
Se vuoi un consiglio
Solo festeggiare
Lo sai ci sono io
La comitiva Ã¨ laggiÃ¹
GiÃ¹ giÃ¹ giÃ¹ giÃ¹ giÃ¹
Si chiudono le porte e poi
Il palco Ã¨ pronto per te",Indie
44661,Rock,"Asu e to fumidashitaku natta nda
Sorezore no yume no iro wo tsunai de
Kono sora ni azayaka na niji wo kakeyou!
Kore to itte torie mo nai
Rettou kan to aruite jishin datte nai
""Tte yuuka sore de tanoshii no? "" tte
Kimi wa waratte boku wo oikoshiteku...
Kokoro no naka de hito ni naru to Flash back!
Nara shinkuro sasete Mash up!
Kimi to nara dekasou sa Right now!
Ready set go!
""Hitori ja nai"" tte omoeta toki kara
Kanaerare sou na ki ga shita nda
Kawaranai itsumo no egao no mama de
Kimi wa boku no te wo tsukan de arukidasu yo
Jibun datte shinjirare nai kurai
Kitai kan de motto mirai ga mitai
""Tte yuuka kore maji yabakunai? "" tte
Boku wa waratte kimi to aruiteru...
Ima tokihanate mugen no kanousei
Jibun de tojikomeru no wa No way!
Go wa kokoro ga shimesu hou e!
Ready set go!
""Futari nara"" fukanou nante nai sa
Sou omoeta no wa kimi ga ita kara
Boku ni nai tsuyosa to kimi ga motte nai
Chikara wo kasanete tobitatsu yo...
""Hitori ja nai"" tte omoeta toki kara
Kanae rare sou na ki ga shita nda
Kawara nai itsumo no egao no mama de
Kimi wa boku no te wo tsukan de arukidasu yo
""Futari nara"" fukanou nante nai sa
Sou omoeta no wa kimi ga ita kara
Boku ni nai tsuyosa to kimi ga motte nai
Chikara wo kasanete tobitatsu yo...
Tachidomaru na Don't stop!
Soba ni iru kara Don't cry!
Kimi wa mou hito ja nai!
Everything's gonna be alright!
Susumidase kon Go now!
Futari dattara No doubt!
Kimi wa mou hito ja nai!
Everything's gonna be alright!",Jazz
86829,Indie,"I can't believe, I can't believe
How could this be, how could this happen?
When I awoke I was more broke then you can ever imagine
Because when I come up, I'll come back down
So hard, so fast, can't slow it down
Crash through the chaos of my storm
Babe, don't take off and join the
Swarm
I can't explain, I can't explain
The injuries that I've sustained
What can I say, what can I say
I'm off the rails, get out my way
Because when I come up, I come back down
So hard, so fast, can't slow it down
Crash through the chaos of my storm
Babe, don't take off and join the
Swarm
Come up, come up, I come back down
So hard, so fast, can't slow it down
Crash through the chaos of my storm
Babe, don't take off and join the
Swarm",Hip-Hop
77810,Electronic,INSTRUMENTAL,Indie
48121,Metal,"[Lyrics by RMS Hreidmarr]
His excess of light is searching for your darkness
He is the tyrant
There's one only law for him ...to be pure
He comes from above
He died a thousand times and put his hand in mine
He hails victory and loss
I hear him coming every single day
And the queen desires me
To use some gentle entertainment to him
If it be her will...
And I have no choice - Plus de chemin nulle part
I should kill for him - I will kill for me
He shall bring me the anti-matter
No compassion, never
Never kneel before anyone
The wound is so deep
Them - Us - Against
I sacrify my right arm to the golden rain
And I know it's a sign
I know the end is near
One black cancer to make the children close their eyes
Abime, Abyssus, Propator !
The red earth is trickling down on the wall
Its blood is running off my veins
Et tandis que le grand feu devore le monde la matiere
Je prends ma place a la porte du cercle divin
Antagonize the world - Incest and crime
Humiliation of the whore - Cum, suck me child
Vengeance is mine - Murder is wine
Purification through the forever more
Hold your breath and picture the scene
The green-eyed angels are losing their wings
All mothers are devorating the babies
While children fornicate with animals
And fathers die of overdose
Dressons le bucher de ce monde
Et les ames des elus seront la substance divine
United we stand
We walk through the flames
We walk upon the ruins of your dreams
Of charity and of respect",Metal
18619,Rock,"Mr. Whitey Ford
I see the nightmare inside
of your American Dream
I'm screaming:
bismi allah al-rahman al-raheem
with your fascist regime
and racist magazines
trying to ruin peoples livelyhood
you're all hoods
all their tricks and bedfellows
theres safety in numbers
cause some cats are fighters and
some cats are runners
big game hunters assassin made politicans
while corporate CEOs
got their ruthless ambitions
nostradamus premonitions
they see the end coming
every kid from the suburb
a hundered miles and runnin'
the influence is stunnin'
enough to make you stagger
cause prep-school Johnny
got some thug in his swagger
take seven politicians
put them in a line
take seven Hollow Points
put them in my Nine
I'll give them seven more minutes
for some prayin' time
then I'll pull back my trigger
and I'll blow your mind...",Hip-Hop
337018,Rock,"*Horn Intro*
Soul arrival, soul survival today
Soul revival , soul arrival today
Rock so, you rock so
Give it all you got, I see you lose control
Remove yourself and lose control
Remove yourself and lose control
I want to hear you say...
Soul arrival, soul survival todaySoul revival , soul arrival today
Rock so, you rock so
Give it all you got, I'm gonna see you lose control
Remove yourself and lose control
Remove yourself and lose control
I want to hear you say...
Soul arrival, soul survival todaySoul revival , soul arrival today
*Horns*
Soul arrival, soul survival todaySoul revival , soul arrival today
Rock so, you rock so
Give it all you got, gonna see you lose control
Remove yourself and lose control
Remove yourself and lose control
I want to hear you say...
*Horns* / *Outro*",R&B
314752,Rock,"Eat a lot, sleep a lot, brush 'em like crazy
Run a lot, do a lot, never be lazy
(Good boy)
Eat a lot, sleep a lot, brush 'em like crazy
Run a lot, do a lot, never be lazy
Eat a lot, sleep a lot, brush 'em like crazy
Run a lot, do a lot, never be lazy
Eat a lot, sleep a lot, brush 'em like crazy
Run a lot, do a lot, never be lazy, never be lazy, be lazy",Hip-Hop
225326,Rock,"I've done all I can on my own,
I've worked my fingers to the bone,
Now as I sit here all alone,
I wonder how, I wonder how I could have shown...
...you, you were my life,
You caused pain and strife,
You were my best friend,
You won't make ammends.
Now you're taking a vacation,
Sort of an ego trip,
You don't know where your going,
Just as long as I'm not there.
Why? Can't I please you?
Why? Did I love you?
Why? Won't you leave me?
Why? Can't I trust me?
You, you were my life,
You caused pain and strife,
You were my best friend,
You won't make ammends.
Why? Can't I please you?
Why? Did I love you?
Why? Won't you leave me?
Why? Can't I trust me?",Indie
253938,Metal,"""Please help me!""
""Hostages unguarded, one hostage dead.""
""Two terrorists dead.""
""Would you like to know what the diagnosis was?""
""Some kind of electrical discharge.""
? points
Now the anguish
Animate your conscience
Know, know their downfall.
Give them enough rope,
And they'll hang themselves.
Hardly a day goes by
When your hear that fatal cry
That hoping feeling
To comfort distress
So cold so warm
So resentful
Expose the skin
Know, know the downfall
Crushing, crushing the
Your so warm, with
Its sets into beleaguered animation
The ? so cold, they
Trapped to pieces
Looking for artificial insemination
Scrape, scrape the skin off your bones.
Inemissive preabduction
Totally artificial insemination
So cold
So
""Hostages unguarded, one hostage dead.""
""Two terrorists dead",Indie
238542,Rock,"Seit jeher, woran ich mich halte, seit jeher, die Quelle meines Seins, es wird nicht enden. Ich werde es verhindern. Ich werde dich in Ehren halten. Es wird nicht enden, nicht, wenn ich es verhindern kann. Ganz klar kann ich dich vor mir sehen, wie du zu mir siehst, wie du zu mir hlst, ganz gleich, wie allein ich da stehen mag...wie du mich durch dich ausgleichst. Unerreichbar. Unbezwingbar. Unverwundbar. Unzerstrbar. Zauberhaft. Schei auf die Worte. Schei auf die Worte. Sie sind belanglos, denn niemand wei, wie wertvoll fr mich mein Zaube",Indie
171311,Hip-Hop,"[Intro] [Bishop talking]
The following view expressed in the recording in no way reflect the thoughts of my label.
It's just me. Stacee Adams, every motherfuckin' hood in America.
Every ghetto in the world. Niggas feelin' the same way.
[Verse One] [Bishop Lamont]
So on huff, niggas think I'm roided
This west coast shit, you punks almost destroyed it
Wack ass, backwards niggas always spill it to spoil it
Take a shit in the sink and wash they hands in the toilet
[Stacee Adams]
Man it's the pinnacle
Five star general, slash criminal
With guns on the hunt for the cash, a hundred mil or two
Ask Adams and Bishop
Same difference
Two of the best, come from the west on the same mission
Blood or Crip, I got love for this shit
We can all buy cribs, throw dubs on the six
[Bishop Lamont]
But see, niggas like him, I can't fuck with them
+Follow The Leader+ is classic, but I don't follow the trends
Niggas do whats ever out cause they say that it's in
Hmmm, if you don't get it, nod your head and pretend
Goin' out like that, being a bitch to get wealth
I'm a vampire in the mirror, I can't see myself
[Chorus] [Bishop] [x2]
Niggas say they the truth but can't handle the truth
They say they keep it real but homie where's your proof?
Real recognize real no matter the distance
Go all around the world, it's the same damn difference
[Verse Two] [Bishop Lamont]
The president got guns and sell drugs like the gangstas and thugs
But all you see on TV is us
The Terminator kid took you for political advancement
Damn I wonder why they still ain't killed Charles Manson
Or Richard Ramirez
Ain't they murderers?
I guess ex-gang bangers are worse than Satan worshipers
I'm like, ""God damn. He was writin' children books.
They writin' pentagrams in they hands""
[Stacee Adams]
They try'd to give a nigga 20 years for a gun without a trail
All the while
The pastor at church is a pedophile
What kind of sick fuck violates an innocent child
Same nigga pull a K out and shoot in the crowd
Like a bitch fuckin' niggas for free, she's still whorin'
Same difference
Might as well get paid for it
It's like a race against time, who can die the richest?
Whether it's crime or you get it legit, same difference
[Chorus] [Bishop] [x2]
Niggas say they the truth but can't handle the truth
They say they keep it real but homie where's your proof?
Real recognize real no matter the distance
Go all around the world, it's the same damn difference
[Verse Three]
I love Pooty Tang but fuck Chris Rock
John Lennon was assassinated, what about Pac?
And Biggie
Didn't all three get shot?
It's the same damn difference, they just niggas off the block
The plot
Get's thicker if you want it to
Shit, I think they killed Eazy, I'll explain on part two
It's a story about power and greed and dividends
And how they did Eazy Ruthless when he made?
[Stacee Adams]
Shit, they might as well said, ""Fuck it""
Put the gauge to this chin
Same difference
Another legend lost in the end
They tell me, keep my friends close and my enemies even closer
For the bread?
Your own brother will butter you with the toaster
It all revolve around money and power
Arrest us for sellin' cane when they supplying the powder
It's contradicting
Dollars and cents
Politicians just as crooked as the niggas in jail
Same difference
[Chorus] [Bishop] [x2]
Niggas say they the truth but can't handle the truth
They say they keep it real but homie where's your proof?
Real recognize real no matter the distance
Go all around the world, it's the same damn difference",Hip-Hop
315082,Pop,"I just want you close
Where you can stay forever
You can be sure
That it will only get better
You and me together
Through the days and nights
I don't worry 'cause
Everything's going to be alright
People keep talking they can say what they like
But all I know is everything's going to be alright
No one, no one, no one
Can get in the way of what I'm feeling
No one, no one, no one
Can get in the way of what I feel for you, you, you
Can get in the way of what I feel for you
When the rain is pouring down
And my heart is hurting
You will always be around
This I know for certain
You and me together
Through the days and nights
I don't worry 'cause
Everything's going to be alright
People keep talking they can say what they like
But all I know is everything's going to be alright
No one, no one, no one
Can get in the way of what I'm feeling
No one, no one, no one
Can get in the way of what I feel for you, you, you
Can get in the way of what I feel for you
I know some people search the world
To find something like what we have
I know people will try try to divide something so real
So til the end of time I'm telling you there is no one
No one, no one, no one
Can get in the way of what I'm feeling
No one, no one, no one
Can get in the way of what I feel for you, you, you
Oh oh oh oh
Oh oh oh oh
Oh oh oh oh
Oh oh oh oh
Oh oh oh oh",Pop
311024,Rock,"The eyes of the world see what they want to see
People always boil things down to nothing
They're gonna see your love as worthless and wrong
The eyes of the world leave you with nothing
It's your birthday baby
Here's a gift you should take it
It's your birthday baby
Here's a gift you should unwrap it
There's still a few drinks between you and closing time
You break her heart, you'll break your own
Are you afraid that all her roads led right to you
Are you afraid that all your roads led right to her
It's your birthday baby
Here's a gift you should take it
It's your birthday baby
Here's a gift you should unwrap it
It's your birthday baby
Here's some luck you should grab it
It's your birthday baby
Here's a smile you should unwrap it
No matter how long you stay with her, you know she loves you
You could make her pain, count for something
Even though she hasn't been a girl for very long
Her heart is beautiful, beautiful and strong
It's your birthday baby
Here's a gift you should take it
It's your birthday baby
Here's a gift you should unwrap it
It's your birthday baby
Here's some luck you should grab it
It's your birthday baby
Here's a smile you should unwrap it
It's your birthday, it's your birthday
It's your birthday, it's your birthday",Indie
96199,Pop,"We've been together for too long
And we've been through too much
To have the same conversations
You seem to like so much
So you gotta think I'm cheatin'
You don't listen well
I don't wanna talk, girl (no)
Why don't you just tell me what I
What I gotta do, girl, to get through to you
So, I can ease your mind?
It's all about you, girl
If you don't know, then you have got to
[Chorus]
Deal with it (oh); I ain't tellin' you no lies
Girl, deal with it (oh)
Tell me why you roll your eyes
Just deal wit' it (oh)
'Cause you know, ain't nobody but you (oh)
You should know, ain't nobody but you
I don't really know what's with you
And who's been feedin' you lies (lies)
What is with the constant questions? (Hmm)
Girl, you really haven't been actin' right
I don't thrive on attention, and
I won't lead me to stray
How can I make you see
The fact of the bottom is
All that I wanna know is what I...
What I gotta do, girl
To get through to you so
I can ease your mind?
It's all about you, girl
If you don't know, then you have got to
[Chorus]
[Bridge]
Hold on, told you more than once
And you really gotta understand, girl
That every time that you wanna front
And you stop to wonder where I am
I wish you would just stop acting this way
I wish you just realize that you push me away (actin' the fool)
Nobody, nobody, nobody, but
Nobody, nobody but you, girl
Nobody, nobody but you, girl
[Chorus x 2]",Hip-Hop
